bookid	responseid	num_sentences	Emotional_impact	Narrative_feeling	Reflection	Aesthetic_feeling	All
1970	604909	6	0	3	0	1	4
1970	66591	6	1	0	0	0	1
1970	604819	5	1	0	0	0	1
1970	604820	5	1	2	2	0	5
1970	604852	5	0	3	0	0	3
1970	604866	5	1	3	0	0	4
1970	604889	5	1	1	0	0	2
1970	604896	5	0	1	1	0	2
1970	86309	5	0	0	0	0	0
1970	98323	5	1	2	1	0	4
1970	604809	4	0	2	0	2	4
1970	604812	4	0	1	0	0	1
1970	604835	4	1	3	0	0	4
1970	604839	4	1	1	0	0	2
1970	604865	4	0	0	0	0	0
1970	604880	4	1	0	0	0	1
1970	604887	4	0	1	0	0	1
1970	604895	4	1	2	0	0	3
1970	604899	4	1	4	0	0	5
1970	604902	4	2	1	1	0	4
1970	604903	4	2	0	0	0	2
1970	105231	3	0	3	0	0	3
1970	604815	3	0	0	0	1	1
1970	604818	3	0	1	0	0	1
1970	604828	3	0	2	0	0	2
1970	604829	3	0	1	0	0	1
1970	604830	3	1	0	0	0	1
1970	604832	3	1	0	0	0	1
1970	604848	3	0	4	0	4	8
1970	604849	3	3	0	0	0	3
1970	604850	3	0	1	0	0	1
1970	604853	3	1	0	0	0	1
1970	604858	3	0	0	0	0	0
1970	604859	3	0	2	0	0	2
1970	604860	3	1	1	1	0	3
1970	604871	3	0	3	0	0	3
1970	604876	3	0	2	0	0	2
1970	604881	3	2	1	0	0	3
1970	604888	3	1	1	0	0	2
1970	604892	3	1	0	0	0	1
1970	604894	3	0	1	0	0	1
1970	604906	3	0	3	0	0	3
1970	604912	3	0	1	0	0	1
1970	604817	2	0	0	0	0	0
1970	604822	2	1	1	0	0	2
1970	604827	2	0	1	0	0	1
1970	604833	2	0	1	0	0	1
1970	604834	2	0	0	0	0	0
1970	604847	2	0	0	0	0	0
1970	604851	2	1	0	0	0	1
1970	604854	2	0	1	0	0	1
1970	604863	2	1	1	0	0	2
1970	604867	2	1	1	0	0	2
1970	604868	2	0	1	0	0	1
1970	604870	2	1	1	0	0	2
1970	604872	2	1	1	0	0	2
1970	604873	2	0	0	0	0	0
1970	604875	2	0	3	0	0	3
1970	604877	2	0	0	0	0	0
1970	604879	2	0	1	0	0	1
1970	604882	2	1	1	0	0	2
1970	604885	2	1	0	0	0	1
1970	604886	2	0	1	0	0	1
1970	604891	2	0	0	0	0	0
1970	604897	2	2	2	0	0	4
1970	604900	2	1	0	0	0	1
1970	604904	2	1	0	0	0	1
1970	604907	2	0	1	0	1	2
1970	604908	2	1	0	0	0	1
1970	604910	2	0	1	0	0	1
1970	604911	2	0	1	1	0	2
1970	604913	2	1	1	0	0	2
1970	604915	2	1	1	0	0	2
1970	604917	2	2	1	0	0	3
1970	604918	2	0	0	0	0	0
1970	66932	2	0	1	0	0	1
1970	604805	1	0	0	0	0	0
1970	604806	1	0	0	0	0	0
1970	604807	1	0	0	0	0	0
1970	604808	1	0	0	0	0	0
1970	604810	1	0	2	0	0	2
1970	604811	1	1	1	0	0	2
1970	604813	1	0	1	0	0	1
1970	604814	1	0	2	0	0	2
1970	604816	1	0	1	0	0	1
1970	604821	1	1	0	0	0	1
1970	604823	1	0	1	0	0	1
1970	604824	1	0	1	1	0	2
1970	604825	1	1	1	0	0	2
1970	604826	1	0	2	0	0	2
1970	604831	1	0	1	0	0	1
1970	604836	1	0	1	0	0	1
1970	604837	1	0	0	0	0	0
1970	604841	1	0	2	0	0	2
1970	604845	1	0	1	0	0	1
1970	604855	1	1	0	0	0	1
1970	604862	1	0	0	0	0	0
1970	604864	1	0	1	0	0	1
1970	604869	1	0	0	0	1	1
1970	604878	1	1	0	0	0	1
1970	604884	1	0	0	0	0	0
1970	604890	1	0	2	0	0	2
1970	604901	1	0	4	0	0	4
1970	604905	1	0	2	0	0	2
21869	511641	27	0	0	5	1	6
21869	75246	19	1	1	0	1	3
21869	201083	14	2	0	2	4	8
21869	511652	14	1	1	2	0	4
21869	511656	13	0	1	0	3	4
21869	511664	12	1	3	3	0	7
21869	511669	12	0	0	0	1	1
21869	289111	11	0	1	0	1	2
21869	511666	11	0	1	1	2	4
21869	87938	11	0	1	0	1	2
21869	197210	10	2	5	3	0	10
21869	220842	10	1	0	0	3	4
21869	289112	10	3	0	1	0	4
21869	511631	10	1	0	0	1	2
21869	511632	10	0	0	0	0	0
21869	202987	9	2	1	0	1	4
21869	511659	9	1	0	2	1	4
21869	108578	8	0	0	1	0	1
21869	192125	8	1	1	1	0	3
21869	195356	8	0	3	0	2	5
21869	201422	8	2	0	0	0	2
21869	289092	8	0	1	0	0	1
21869	289099	8	0	0	2	2	4
21869	289100	8	1	0	2	1	4
21869	289108	8	0	0	1	0	1
21869	511633	8	1	1	0	0	2
21869	511648	8	1	3	0	0	4
21869	511668	8	0	1	0	1	2
21869	511674	8	2	2	0	2	6
21869	57478	8	1	0	2	1	4
21869	68304	8	0	1	0	0	1
21869	200494	7	2	3	0	0	5
21869	289101	7	1	1	2	1	5
21869	289103	7	0	1	0	1	2
21869	289106	7	0	0	1	0	1
21869	289107	7	0	0	0	1	1
21869	511634	7	2	1	0	1	4
21869	511646	7	1	3	0	1	5
21869	511649	7	1	2	0	3	6
21869	511657	7	0	0	1	0	1
21869	511660	7	2	3	0	0	5
21869	511662	7	1	2	0	2	5
21869	70917	7	0	0	0	1	1
21869	185355	6	2	0	0	3	5
21869	189950	6	0	0	0	1	1
21869	192746	6	2	0	1	3	6
21869	196489	6	1	2	0	1	4
21869	201485	6	1	0	0	1	2
21869	210732	6	2	0	0	4	6
21869	219732	6	0	2	1	2	5
21869	289109	6	3	2	1	3	9
21869	50856	6	3	2	1	3	9
21869	511640	6	3	2	0	0	5
21869	511642	6	2	0	0	3	5
21869	511647	6	0	1	1	0	2
21869	511650	6	2	0	3	0	5
21869	511655	6	1	0	0	4	5
21869	511661	6	1	1	0	0	2
21869	186088	5	0	0	0	0	0
21869	211607	5	3	1	2	0	6
21869	212724	5	1	0	0	0	1
21869	289093	5	0	1	0	0	1
21869	289094	5	0	0	1	0	1
21869	289110	5	0	0	1	2	3
21869	511626	5	0	0	0	1	1
21869	511627	5	0	0	0	0	0
21869	511630	5	0	1	1	1	3
21869	511635	5	0	3	0	0	3
21869	511637	5	1	0	0	1	2
21869	511638	5	0	3	0	2	5
21869	511645	5	0	0	0	1	1
21869	511653	5	2	2	1	1	6
21869	511658	5	2	1	0	1	4
21869	511672	5	1	0	0	2	3
21869	90212	5	0	0	1	2	3
21869	194845	4	2	0	0	0	2
21869	196371	4	0	0	1	2	3
21869	203203	4	0	0	0	1	1
21869	207566	4	0	0	1	1	2
21869	215852	4	2	0	0	0	2
21869	289097	4	0	0	0	0	0
21869	289104	4	1	0	0	8	9
21869	499759	4	1	2	0	0	3
21869	499761	4	0	0	1	1	2
21869	511624	4	1	0	0	3	4
21869	511629	4	2	0	0	0	2
21869	511643	4	2	1	1	1	5
21869	511670	4	1	2	1	1	5
21869	511675	4	1	1	1	0	3
21869	511676	4	1	3	1	0	5
21869	182966	3	1	3	0	2	6
21869	185677	3	1	0	0	0	1
21869	191822	3	0	1	0	0	1
21869	207462	3	0	1	1	0	2
21869	213525	3	0	0	0	0	0
21869	213998	3	0	0	0	0	0
21869	220219	3	0	0	0	0	0
21869	289089	3	0	0	1	1	2
21869	289090	3	0	1	0	0	1
21869	289091	3	0	0	2	0	2
21869	289098	3	1	0	0	0	1
21869	289102	3	1	3	0	2	6
21869	289105	3	0	0	0	1	1
21869	499760	3	0	0	1	0	1
21869	511628	3	0	0	0	0	0
21869	511636	3	2	1	0	0	3
21869	511639	3	0	2	2	0	4
21869	511644	3	2	0	0	0	2
21869	511654	3	0	0	0	0	0
21869	511663	3	0	0	1	0	1
21869	511673	3	0	1	0	1	2
21869	64351	3	0	1	0	0	1
21869	70225	3	0	0	2	0	2
21869	70985	3	0	0	0	1	1
21869	84674	3	0	0	1	1	2
21869	87715	3	1	1	0	0	2
21869	103140	2	0	0	0	0	0
21869	190598	2	0	0	0	2	2
21869	192770	2	0	1	0	0	1
21869	289095	2	1	0	0	0	1
21869	289096	2	0	0	0	0	0
21869	511625	2	0	1	1	0	2
21869	511651	2	0	1	0	1	2
21869	511671	2	1	0	0	0	1
21869	54918	2	0	0	0	0	0
21869	205333	1	0	0	0	1	1
21869	289088	1	0	1	0	0	1
21869	499758	1	0	0	0	0	0
21869	511665	1	0	0	0	0	0
21869	511667	1	0	0	0	5	5
21869	71486	1	0	1	0	0	1
22774	186105	34	5	4	1	4	14
22774	508390	11	3	2	0	3	8
22774	508411	10	0	1	0	1	2
22774	508480	10	1	2	1	1	5
22774	508471	9	1	2	0	0	3
22774	508454	8	1	0	0	1	2
22774	508399	7	1	2	0	0	3
22774	508419	7	0	0	0	1	1
22774	508448	7	1	4	0	1	6
22774	508482	7	2	0	2	0	4
22774	554098	7	3	1	0	1	5
22774	202842	6	0	0	0	4	4
22774	203976	6	0	0	0	3	3
22774	210333	6	2	0	0	2	4
22774	508386	6	3	3	1	1	8
22774	508392	6	0	1	2	1	4
22774	508393	6	3	0	0	0	3
22774	508395	6	2	4	0	1	7
22774	508396	6	0	1	0	2	3
22774	508400	6	3	1	0	0	4
22774	508424	6	3	1	0	2	6
22774	508428	6	3	0	0	3	6
22774	508429	6	1	1	0	3	5
22774	508431	6	1	0	0	4	5
22774	508436	6	2	3	0	0	5
22774	508437	6	1	2	0	1	4
22774	508461	6	0	1	0	0	1
22774	508478	6	1	0	2	2	5
22774	192804	5	1	1	0	2	4
22774	216031	5	0	0	0	3	3
22774	508388	5	1	0	0	0	1
22774	508397	5	2	1	0	3	6
22774	508402	5	3	2	0	2	7
22774	508405	5	2	4	0	1	7
22774	508407	5	2	1	0	1	4
22774	508415	5	1	0	0	0	1
22774	508421	5	0	1	0	1	2
22774	508426	5	0	3	0	1	4
22774	508452	5	1	2	0	2	5
22774	508470	5	0	0	0	4	4
22774	508474	5	2	1	1	1	5
22774	508477	5	1	0	1	2	4
22774	508483	5	1	0	0	0	1
22774	508486	5	0	3	0	2	5
22774	554097	5	2	1	0	0	3
22774	189626	4	0	1	0	0	1
22774	208850	4	1	0	0	4	5
22774	508387	4	0	2	0	1	3
22774	508398	4	0	1	0	1	2
22774	508401	4	1	0	0	1	2
22774	508404	4	2	0	0	0	2
22774	508406	4	0	1	0	0	1
22774	508408	4	0	0	0	1	1
22774	508413	4	0	0	0	3	3
22774	508416	4	0	0	0	4	4
22774	508422	4	0	0	0	1	1
22774	508423	4	2	0	0	1	3
22774	508432	4	1	1	0	2	4
22774	508434	4	0	0	0	3	3
22774	508438	4	0	0	0	0	0
22774	508439	4	2	0	1	1	4
22774	508445	4	2	0	0	0	2
22774	508451	4	2	0	1	1	4
22774	508453	4	1	1	1	0	3
22774	508455	4	0	2	0	1	3
22774	508457	4	2	0	1	1	4
22774	508462	4	1	1	1	0	3
22774	508468	4	2	1	0	0	3
22774	508475	4	1	2	0	1	4
22774	508476	4	2	0	1	2	5
22774	508484	4	0	1	1	2	4
22774	508485	4	0	0	0	0	0
22774	508488	4	1	2	0	3	6
22774	508497	4	1	0	0	1	2
22774	206286	3	0	0	0	2	2
22774	220063	3	1	1	0	0	2
22774	508389	3	0	1	1	0	2
22774	508391	3	1	2	1	1	5
22774	508394	3	0	1	0	2	3
22774	508403	3	0	0	0	0	0
22774	508414	3	0	0	0	2	2
22774	508417	3	0	0	0	1	1
22774	508418	3	1	0	1	0	2
22774	508425	3	1	0	0	0	1
22774	508427	3	1	1	0	1	3
22774	508430	3	1	0	0	1	2
22774	508433	3	1	2	0	2	5
22774	508435	3	1	0	0	2	3
22774	508441	3	0	0	1	1	2
22774	508444	3	0	1	1	1	3
22774	508449	3	0	2	0	0	2
22774	508450	3	2	2	0	0	4
22774	508456	3	0	0	0	1	1
22774	508458	3	0	0	0	0	0
22774	508459	3	3	0	1	0	4
22774	508460	3	0	0	1	1	2
22774	508464	3	1	0	0	0	1
22774	508465	3	1	0	0	1	2
22774	508466	3	1	1	0	1	3
22774	508467	3	0	1	0	0	1
22774	508469	3	0	0	1	1	2
22774	508472	3	0	0	0	4	4
22774	508487	3	0	2	0	2	4
22774	508490	3	0	1	0	2	3
22774	508493	3	1	1	0	0	2
22774	554096	3	0	0	0	1	1
22774	186288	2	0	0	0	0	0
22774	201996	2	0	0	0	1	1
22774	508409	2	0	0	0	1	1
22774	508410	2	0	1	1	1	3
22774	508412	2	0	1	0	4	5
22774	508420	2	1	2	1	0	4
22774	508440	2	0	0	0	0	0
22774	508443	2	3	0	0	1	4
22774	508446	2	0	0	1	0	1
22774	508463	2	1	0	0	0	1
22774	508473	2	1	1	0	1	3
22774	508479	2	1	0	0	1	2
22774	508481	2	2	0	0	0	2
22774	508489	2	2	0	0	1	3
22774	508491	2	1	1	0	1	3
22774	508492	2	2	0	0	0	2
22774	508494	2	0	0	0	4	4
22774	508495	2	1	2	0	0	3
22774	508496	2	0	0	0	0	0
22774	186603	1	0	0	0	0	0
22774	186973	1	0	0	0	3	3
22774	205920	1	1	0	0	0	1
22774	508385	1	1	0	0	0	1
22774	508442	1	0	0	0	0	0
22774	508447	1	0	0	0	0	0
56181	186216	80	10	14	2	12	38
56181	529899	47	9	11	2	8	30
56181	57094	35	3	5	3	2	13
56181	51286	30	1	1	0	3	5
56181	190290	29	3	4	2	4	13
56181	529892	29	3	4	2	4	13
56181	297931	28	1	4	0	2	7
56181	52332	28	2	2	1	6	11
56181	529903	27	1	4	0	2	7
56181	97781	27	1	4	0	2	7
56181	187633	25	3	10	1	8	22
56181	210256	25	1	7	0	1	9
56181	529888	25	3	6	1	5	15
56181	107687	23	2	6	1	5	14
56181	220457	23	2	6	1	5	14
56181	99640	23	4	6	3	4	17
56181	200658	22	0	3	5	4	12
56181	529891	22	0	3	5	4	12
56181	53446	22	2	5	0	1	8
56181	81103	21	3	1	1	4	9
56181	91566	20	2	6	0	3	11
56181	297920	19	2	6	0	3	11
56181	529895	19	3	5	0	0	8
56181	91827	19	3	5	0	0	8
56181	529897	18	1	2	0	1	4
56181	529898	18	1	2	0	1	4
56181	70471	17	1	2	0	1	4
56181	297912	16	1	2	0	1	4
56181	529905	16	2	1	0	2	5
56181	529906	16	2	1	0	2	5
56181	72529	14	1	3	0	1	5
56181	529881	13	1	0	0	0	1
56181	529904	13	0	3	0	1	4
56181	297922	12	0	5	2	2	9
56181	529887	12	2	4	0	2	8
56181	529890	12	2	3	0	0	5
56181	69231	12	1	3	0	5	9
56181	188360	11	1	3	0	0	4
56181	219534	11	0	1	1	0	2
56181	297926	11	2	2	1	1	6
56181	76267	11	2	2	1	1	6
56181	106203	10	0	1	1	0	2
56181	200226	10	1	1	0	1	3
56181	297928	10	2	0	1	0	3
56181	529900	10	2	0	1	0	3
56181	61085	10	0	2	0	0	2
56181	74651	10	2	0	1	0	3
56181	194640	9	2	0	0	0	2
56181	297918	9	0	1	0	1	2
56181	529885	9	2	3	0	0	5
56181	78107	9	0	0	0	1	1
56181	106581	8	0	0	0	2	2
56181	210008	8	2	2	0	2	6
56181	297916	8	0	0	0	2	2
56181	297927	8	2	2	0	2	6
56181	529882	8	0	1	1	1	3
56181	61870	8	0	0	0	3	3
56181	92988	8	2	2	0	2	6
56181	189045	7	0	2	0	0	2
56181	297910	7	0	0	0	0	0
56181	297924	7	1	1	0	2	4
56181	297925	7	0	2	0	0	2
56181	529886	7	1	2	0	0	3
56181	529893	7	1	1	0	2	4
56181	529894	7	0	2	0	0	2
56181	57200	7	2	2	0	3	7
56181	71322	7	0	0	0	0	0
56181	78804	7	2	3	3	4	12
56181	94041	7	1	1	0	2	4
56181	297919	6	0	1	0	0	1
56181	297929	6	2	2	0	0	4
56181	56183	6	0	1	0	0	1
56181	75685	6	3	2	0	1	6
56181	85050	6	3	1	0	1	5
56181	91034	6	2	2	0	0	4
56181	101835	5	1	0	0	0	1
56181	104245	5	0	4	0	3	7
56181	204183	5	1	1	0	2	4
56181	297917	5	0	1	0	0	1
56181	297930	5	1	0	0	0	1
56181	529878	5	1	2	0	1	4
56181	61345	5	0	1	0	0	1
56181	64189	5	2	0	0	0	2
56181	66836	5	0	2	0	2	4
56181	81788	5	1	0	0	0	1
56181	83842	5	1	1	0	0	2
56181	108431	4	1	2	0	2	5
56181	186646	4	1	2	0	0	3
56181	193354	4	0	2	0	0	2
56181	205370	4	1	2	0	2	5
56181	207158	4	0	2	1	1	4
56181	297921	4	2	3	0	1	6
56181	529880	4	2	1	0	0	3
56181	529884	4	1	2	0	0	3
56181	529889	4	0	1	0	1	2
56181	529902	4	0	2	0	0	2
56181	57635	4	0	0	0	0	0
56181	65874	4	0	2	0	2	4
56181	70580	4	0	1	0	0	1
56181	76042	4	1	2	0	2	5
56181	80603	4	0	3	0	2	5
56181	86195	4	0	0	0	1	1
56181	90495	4	1	2	0	2	5
56181	98860	4	1	2	1	0	4
56181	182099	3	0	0	0	0	0
56181	187213	3	1	0	0	1	2
56181	189403	3	1	2	0	1	4
56181	193658	3	0	2	0	1	3
56181	196547	3	0	2	0	0	2
56181	297908	3	0	1	0	0	1
56181	297909	3	0	2	0	0	2
56181	529879	3	0	1	0	0	1
56181	71500	3	0	2	0	0	2
56181	89571	3	1	3	0	2	6
56181	195838	2	1	1	0	0	2
56181	297913	2	2	1	0	0	3
56181	297914	2	1	0	0	0	1
56181	297915	2	1	0	0	0	1
56181	297932	2	0	0	0	0	0
56181	529877	2	0	1	0	0	1
56181	529883	2	2	1	0	1	4
56181	529896	2	2	3	0	0	5
56181	529901	2	0	1	0	0	1
56181	71041	2	2	1	0	0	3
56181	74268	2	1	1	1	3	6
56181	92559	2	2	1	0	0	3
56181	93004	2	0	0	0	0	0
56181	208515	1	0	0	0	0	0
56181	54492	1	1	0	0	0	1
56181	85407	1	0	0	0	0	0
24145	555514	43	1	6	0	8	15
24145	555561	42	1	0	0	7	8
24145	289700	40	2	5	2	10	19
24145	555513	40	2	1	1	7	11
24145	191474	21	3	1	0	2	6
24145	555512	20	0	1	1	4	6
24145	555499	16	2	4	1	7	14
24145	193817	14	1	1	0	3	5
24145	289701	13	1	1	0	3	5
24145	555511	13	2	0	1	0	3
24145	555528	13	2	0	1	0	3
24145	555531	13	0	0	0	3	3
24145	555569	10	3	1	2	1	7
24145	555523	9	2	1	0	4	7
24145	555563	9	1	3	0	1	5
24145	555571	9	0	2	0	0	2
24145	289703	8	0	2	0	2	4
24145	555517	8	1	1	0	3	5
24145	555519	8	1	1	0	3	5
24145	555520	8	1	1	0	3	5
24145	555526	8	0	0	0	1	1
24145	555532	8	2	2	0	2	6
24145	555541	8	0	0	0	0	0
24145	555547	8	3	0	1	2	6
24145	183350	7	1	1	0	3	5
24145	205450	7	2	0	1	1	4
24145	207700	7	1	2	0	2	5
24145	289698	7	3	2	2	4	11
24145	555525	7	1	1	0	3	5
24145	555527	7	2	0	0	3	5
24145	555530	7	1	2	0	5	8
24145	555537	7	0	1	0	2	3
24145	555556	7	2	0	0	3	5
24145	555581	7	2	0	0	2	4
24145	201236	6	1	4	0	0	5
24145	202723	6	2	1	0	0	3
24145	210000	6	0	0	1	2	3
24145	555503	6	4	0	0	0	4
24145	555521	6	0	1	1	1	3
24145	555533	6	2	1	0	3	6
24145	555538	6	0	3	1	3	7
24145	555558	6	0	1	0	2	3
24145	555560	6	1	1	0	1	3
24145	188194	5	1	3	0	8	12
24145	201252	5	0	2	0	1	3
24145	212808	5	1	0	0	0	1
24145	215005	5	0	3	0	2	5
24145	217457	5	0	0	0	3	3
24145	219052	5	2	1	0	1	4
24145	555506	5	4	2	2	4	12
24145	555515	5	3	0	0	6	9
24145	555522	5	0	0	0	2	2
24145	555536	5	0	0	0	1	1
24145	555540	5	1	1	0	1	3
24145	555545	5	1	1	0	6	8
24145	555549	5	1	0	0	0	1
24145	555554	5	1	0	1	1	3
24145	555574	5	0	0	0	0	0
24145	185461	4	1	0	0	0	1
24145	190597	4	2	1	0	0	3
24145	191844	4	0	3	0	0	3
24145	206190	4	0	1	0	0	1
24145	214689	4	0	0	0	1	1
24145	215864	4	0	0	0	0	0
24145	216791	4	1	1	0	2	4
24145	289695	4	0	3	0	0	3
24145	289697	4	1	1	0	2	4
24145	289702	4	1	0	0	5	6
24145	555501	4	0	0	0	2	2
24145	555510	4	1	0	1	2	4
24145	555524	4	1	2	1	2	6
24145	555529	4	0	0	0	3	3
24145	555543	4	0	0	0	4	4
24145	555559	4	0	1	0	3	4
24145	555565	4	0	0	0	2	2
24145	555568	4	1	3	0	0	4
24145	555575	4	1	0	0	4	5
24145	555577	4	1	0	1	1	3
24145	555579	4	1	0	0	2	3
24145	555580	4	2	4	1	0	7
24145	185520	3	1	0	0	0	1
24145	187136	3	1	0	0	2	3
24145	190317	3	1	0	1	2	4
24145	191713	3	1	0	0	0	1
24145	193588	3	1	2	0	1	4
24145	196041	3	1	1	0	1	3
24145	200008	3	0	1	0	1	2
24145	203442	3	0	0	0	2	2
24145	206815	3	1	0	0	0	1
24145	207208	3	2	0	1	0	3
24145	214084	3	0	0	0	5	5
24145	218091	3	0	1	0	0	1
24145	555504	3	0	0	1	2	3
24145	555505	3	0	1	0	1	2
24145	555535	3	1	0	0	1	2
24145	555539	3	2	0	0	0	2
24145	555542	3	0	2	1	2	5
24145	555544	3	1	1	0	5	7
24145	555555	3	1	0	0	0	1
24145	555562	3	0	1	0	1	2
24145	555564	3	2	0	0	3	5
24145	555576	3	0	0	0	3	3
24145	555578	3	1	0	0	1	2
24145	185155	2	1	0	0	0	1
24145	195679	2	1	2	0	1	4
24145	202071	2	0	0	0	1	1
24145	289696	2	2	0	0	2	4
24145	289699	2	0	1	0	2	3
24145	555502	2	1	1	0	1	3
24145	555507	2	2	1	0	0	3
24145	555508	2	1	1	0	0	2
24145	555509	2	0	0	0	0	0
24145	555516	2	1	1	0	0	2
24145	555546	2	1	0	0	1	2
24145	555548	2	0	0	0	2	2
24145	555550	2	0	1	0	0	1
24145	555552	2	0	0	0	0	0
24145	555557	2	1	0	0	0	1
24145	555566	2	0	1	1	1	3
24145	555567	2	1	0	0	1	2
24145	555570	2	1	0	0	0	1
24145	185881	1	0	0	0	0	0
24145	199247	1	0	0	0	0	0
24145	215355	1	0	0	0	0	0
24145	555500	1	0	0	0	0	0
24145	555534	1	1	1	0	0	2
24145	555551	1	0	0	0	0	0
24145	555553	1	0	0	0	0	0
24145	555572	1	0	0	0	1	1
24145	555573	1	0	2	0	0	2
57183	213739	33	3	11	1	6	21
57183	75562	26	1	4	1	0	6
57183	281398	24	2	4	2	2	10
57183	505243	24	2	4	2	2	10
57183	76955	24	2	4	2	2	10
57183	505239	23	0	3	1	0	4
57183	86853	23	0	3	1	0	4
57183	96634	20	1	2	0	0	3
57183	58431	18	1	3	0	2	6
57183	61595	18	2	0	0	0	2
57183	281396	16	2	1	0	3	6
57183	51995	16	1	2	0	3	6
57183	80288	16	2	1	0	3	6
57183	188717	15	1	8	0	0	9
57183	281417	15	1	8	0	0	9
57183	59926	15	1	8	0	0	9
57183	80343	15	0	2	0	1	3
57183	187361	14	0	7	0	1	8
57183	69164	14	0	7	0	1	8
57183	281397	13	0	1	0	0	1
57183	195462	12	3	0	0	0	3
57183	53452	11	0	4	0	1	5
57183	55356	11	1	2	0	1	4
57183	85859	11	4	2	0	0	6
57183	281413	10	2	1	0	0	3
57183	281415	10	1	0	0	0	1
57183	505237	10	1	1	0	2	4
57183	53900	10	2	1	0	0	3
57183	97784	10	1	0	0	0	1
57183	281407	9	0	1	0	0	1
57183	80838	9	0	1	0	0	1
57183	103005	8	1	0	0	0	1
57183	184055	8	1	1	0	0	2
57183	209913	8	2	1	0	0	3
57183	281401	8	1	0	0	0	1
57183	281414	8	1	1	0	0	2
57183	505242	8	2	3	0	3	8
57183	505250	8	1	1	0	0	2
57183	505251	8	0	1	0	0	1
57183	52284	8	1	1	0	0	2
57183	55098	8	0	1	0	2	3
57183	84877	8	1	3	0	0	4
57183	104299	7	2	1	1	2	6
57183	106214	7	0	1	0	0	1
57183	219659	7	0	1	0	0	1
57183	505238	7	3	5	0	0	8
57183	505247	7	0	3	0	0	3
57183	505252	7	5	1	0	0	6
57183	86577	7	1	0	1	0	2
57183	281395	6	0	2	0	0	2
57183	505244	6	2	2	0	0	4
57183	623996	6	0	3	0	1	4
57183	73748	6	1	2	0	0	3
57183	81834	6	0	2	0	1	3
57183	86414	6	1	1	0	0	2
57183	91832	6	2	2	0	0	4
57183	97991	6	0	2	0	0	2
57183	102429	5	1	0	0	0	1
57183	104116	5	0	0	0	1	1
57183	184711	5	1	1	0	0	2
57183	192754	5	1	0	0	0	1
57183	201942	5	1	3	0	0	4
57183	204262	5	1	2	0	0	3
57183	281400	5	1	2	0	0	3
57183	281402	5	1	0	0	0	1
57183	281404	5	0	1	0	0	1
57183	281408	5	1	1	0	0	2
57183	281409	5	1	1	0	1	3
57183	281412	5	1	1	0	0	2
57183	505236	5	0	0	0	0	0
57183	505245	5	1	2	0	0	3
57183	505248	5	0	1	0	0	1
57183	505249	5	1	1	0	0	2
57183	53753	5	1	1	0	0	2
57183	54293	5	1	1	0	0	2
57183	57266	5	0	1	0	1	2
57183	70291	5	0	1	0	0	1
57183	81815	5	0	4	0	2	6
57183	84482	5	1	2	0	0	3
57183	106769	4	0	6	0	0	6
57183	186845	4	0	0	0	0	0
57183	200446	4	1	0	0	0	1
57183	205703	4	0	3	0	0	3
57183	220654	4	2	1	0	0	3
57183	221251	4	0	1	0	0	1
57183	221762	4	0	0	0	1	1
57183	505240	4	1	0	0	0	1
57183	505246	4	0	1	0	0	1
57183	52346	4	1	0	0	0	1
57183	62365	4	2	5	0	0	7
57183	72328	4	1	0	0	0	1
57183	77504	4	1	4	0	0	5
57183	92392	4	1	0	0	0	1
57183	184414	3	2	1	0	0	3
57183	187216	3	1	0	0	0	1
57183	193441	3	0	0	0	0	0
57183	194724	3	0	1	0	0	1
57183	198867	3	0	3	0	0	3
57183	210024	3	1	1	0	0	2
57183	281399	3	0	0	0	0	0
57183	281403	3	1	2	0	0	3
57183	281411	3	0	0	0	0	0
57183	505234	3	1	1	0	0	2
57183	64597	3	0	0	0	0	0
57183	74494	3	0	3	0	0	3
57183	74723	3	1	2	0	0	3
57183	79372	3	1	1	0	0	2
57183	80583	3	0	0	0	0	0
57183	85586	3	0	0	0	0	0
57183	87273	3	1	2	0	0	3
57183	104580	2	1	2	0	1	4
57183	183664	2	0	1	0	0	1
57183	212805	2	1	1	0	0	2
57183	213400	2	0	1	0	0	1
57183	217817	2	0	0	0	0	0
57183	281410	2	1	1	0	0	2
57183	505235	2	2	2	0	0	4
57183	57034	2	1	0	0	0	1
57183	623995	2	0	3	0	0	3
57183	104998	1	1	0	0	0	1
57183	185313	1	0	0	0	0	0
57183	281405	1	0	0	0	0	0
57183	281406	1	1	0	0	0	1
57183	505241	1	1	2	0	0	3
57183	54494	1	0	0	0	0	0
57183	54626	1	0	1	0	1	2
57183	623997	1	1	0	0	0	1
57183	79736	1	0	0	0	0	0
57183	85260	1	0	0	0	0	0
39191	535064	14	5	5	2	2	14
39191	534997	11	4	0	0	0	4
39191	534983	9	0	0	0	0	0
39191	535044	9	0	1	0	3	4
39191	535090	9	1	0	1	2	4
39191	535055	8	3	0	0	0	3
39191	535008	7	2	0	3	0	5
39191	535025	7	0	0	0	0	0
39191	535040	7	0	0	0	0	0
39191	535072	7	0	0	0	0	0
39191	535018	6	1	0	0	2	3
39191	535058	6	1	1	0	0	2
39191	535074	6	5	0	0	0	5
39191	534993	5	1	0	0	2	3
39191	535017	5	1	0	0	0	1
39191	535027	5	0	0	0	1	1
39191	535038	5	0	1	0	0	1
39191	535043	5	2	0	0	0	2
39191	535051	5	0	1	0	2	3
39191	535053	5	0	0	0	2	2
